postcodes_id,zone_id,postcode_range_start,postcode_range_end,postcode_name,status
3498,160,W11,W11,W11,1
3499,160,W12,W12,W12,1
3500,160,SE7,SE7,SE7,1
3501,160,SE8,SE8,SE8,1
3502,160,SE21,SE21,SE21,1
3503,160,SE22,SE22,SE22,1
3504,160,SE24,SE24,SE24,1
3505,161,SW15,SW15,SW15,1
3506,161,SW16,SW16,SW16,1
3507,161,SW17,SW17,SW17,1
3508,161,SW18,SW18,SW18,1
3509,161,SW19,SW19,SW19,1
3510,161,N16,N16,N16,1
3511,161,W4,W4,W4,1
3512,161,W6,W6,W6,1
3513,161,W8,W8,W8,1
3514,161,W9,W9,W9,1
3515,161,W10,W10,W10,1
3516,161,W11,W11,W11,1
3517,161,W12,W12,W12,1
3518,161,SE7,SE7,SE7,1
3519,161,SE8,SE8,SE8,1
3520,161,SE21,SE21,SE21,1
3521,161,SE22,SE22,SE22,1
3522,161,SE24,SE24,SE24,1
3523,162,SW16,SW16,SW16,1
3524,162,SW17,SW17,SW17,1
3525,162,SW18,SW18,SW18,1
3526,162,SW19,SW19,SW19,1
3527,162,N16,N16,N16,1
3528,162,W4,W4,W4,1
3529,162,W6,W6,W6,1
3530,162,W8,W8,W8,1
3531,162,W9,W9,W9,1
3532,162,W10,W10,W10,1
3533,162,W11,W11,W11,1
3534,162,W12,W12,W12,1
3535,162,SE7,SE7,SE7,1
3536,162,SE8,SE8,SE8,1
3537,162,SE21,SE21,SE21,1
3538,162,SE22,SE22,SE22,1
3539,162,SE24,SE24,SE24,1
3540,163,SW17,SW17,SW17,1
3541,163,SW18,SW18,SW18,1
3542,163,SW19,SW19,SW19,1
3543,163,N16,N16,N16,1
3544,163,W4,W4,W4,1
3545,163,W6,W6,W6,1
3546,163,W8,W8,W8,1
3547,163,W9,W9,W9,1
3548,163,W10,W10,W10,1
3549,163,W11,W11,W11,1
3550,163,W12,W12,W12,1
3551,163,SE7,SE7,SE7,1
3552,163,SE8,SE8,SE8,1
3553,163,SE21,SE21,SE21,1
3554,163,SE22,SE22,SE22,1
3555,163,SE24,SE24,SE24,1
3556,164,SW18,SW18,SW18,1
3557,164,SW19,SW19,SW19,1
3558,164,N16,N16,N16,1
3559,164,W4,W4,W4,1
3560,164,W6,W6,W6,1
3561,164,W8,W8,W8,1
3562,164,W9,W9,W9,1
3563,164,W10,W10,W10,1
3564,164,W11,W11,W11,1
3565,164,W12,W12,W12,1
3566,164,SE7,SE7,SE7,1
3567,164,SE8,SE8,SE8,1
3568,164,SE21,SE21,SE21,1
3569,164,SE22,SE22,SE22,1
3570,164,SE24,SE24,SE24,1
3571,165,SW19,SW19,SW19,1
3572,165,N16,N16,N16,1
3573,165,W4,W4,W4,1
3574,165,W6,W6,W6,1
3575,165,W8,W8,W8,1
3576,165,W9,W9,W9,1
3577,165,W10,W10,W10,1
3578,165,W11,W11,W11,1
3579,165,W12,W12,W12,1
3580,165,SE7,SE7,SE7,1
3581,165,SE8,SE8,SE8,1
3582,165,SE21,SE21,SE21,1
3583,165,SE22,SE22,SE22,1
3584,165,SE24,SE24,SE24,1
3585,166,NW2,NW2,NW2,1
3586,166,NW3,NW3,NW3,1
3587,166,NW6,NW6,NW6,1
3588,167,NW3,NW3,NW3,1
3589,167,NW6,NW6,NW6,1
3590,168,SW1,SW1,SW1,1
3591,168,IG1,IG1,IG1,1
3592,168,IG3,IG3,IG3,1
3593,168,IG5,IG5,IG5,1
3594,168,IG6,IG6,IG6,1
3595,168,IG11,IG11,IG11,1
3596,168,SE27,SE27,SE27,1
3597,168,SE28,SE28,SE28,1
3598,169,IG1,IG1,IG1,1
3599,169,IG3,IG3,IG3,1
3600,169,IG5,IG5,IG5,1
3601,169,IG6,IG6,IG6,1
3602,169,IG11,IG11,IG11,1
3603,169,SE27,SE27,SE27,1
3604,169,SE28,SE28,SE28,1
3605,170,IG3,IG3,IG3,1
3606,170,IG5,IG5,IG5,1
3607,170,IG6,IG6,IG6,1
3608,170,IG11,IG11,IG11,1
3609,170,SE27,SE27,SE27,1
3610,170,SE28,SE28,SE28,1
3611,171,IG5,IG5,IG5,1
3612,171,IG6,IG6,IG6,1
3613,171,IG11,IG11,IG11,1
3614,171,SE27,SE27,SE27,1
3615,171,SE28,SE28,SE28,1
3616,172,IG6,IG6,IG6,1
3617,172,IG11,IG11,IG11,1
3618,172,SE27,SE27,SE27,1
3619,172,SE28,SE28,SE28,1
3620,173,IG11,IG11,IG11,1
3621,173,SE27,SE27,SE27,1
3622,173,SE28,SE28,SE28,1
3623,174,N16,N16,N16,1
3624,174,W4,W4,W4,1
3625,174,W6,W6,W6,1
3626,174,W8,W8,W8,1
3627,174,W9,W9,W9,1
3628,174,W10,W10,W10,1
3629,174,W11,W11,W11,1
3630,174,W12,W12,W12,1
3631,174,SE7,SE7,SE7,1
3632,174,SE8,SE8,SE8,1
3633,174,SE21,SE21,SE21,1
3634,174,SE22,SE22,SE22,1
3635,174,SE24,SE24,SE24,1
3636,175,NW6,NW6,NW6,1
3637,176,NW8,NW8,NW8,1
3638,177,W4,W4,W4,1
3639,177,W6,W6,W6,1
3640,177,W8,W8,W8,1
3641,177,W9,W9,W9,1
3642,177,W10,W10,W10,1
3643,177,W11,W11,W11,1
3644,177,W12,W12,W12,1
3645,177,SE7,SE7,SE7,1
3646,177,SE8,SE8,SE8,1
3647,177,SE21,SE21,SE21,1
3648,177,SE22,SE22,SE22,1
3649,177,SE24,SE24,SE24,1
3650,178,W6,W6,W6,1
3651,178,W8,W8,W8,1
3652,178,W9,W9,W9,1
3653,178,W10,W10,W10,1
3654,178,W11,W11,W11,1
3655,178,W12,W12,W12,1
3656,178,SE7,SE7,SE7,1
3657,178,SE8,SE8,SE8,1
3658,178,SE21,SE21,SE21,1
3659,178,SE22,SE22,SE22,1
3660,178,SE24,SE24,SE24,1
3661,179,W8,W8,W8,1
3662,179,W9,W9,W9,1
3663,179,W10,W10,W10,1
3664,179,W11,W11,W11,1
3665,179,W12,W12,W12,1
3666,179,SE7,SE7,SE7,1
3667,179,SE8,SE8,SE8,1
3668,179,SE21,SE21,SE21,1
3669,179,SE22,SE22,SE22,1
3670,179,SE24,SE24,SE24,1
3671,180,W9,W9,W9,1
3672,180,W10,W10,W10,1
3673,180,W11,W11,W11,1
3674,180,W12,W12,W12,1
3675,180,SE7,SE7,SE7,1
3676,180,SE8,SE8,SE8,1
3677,180,SE21,SE21,SE21,1
3678,180,SE22,SE22,SE22,1
3679,180,SE24,SE24,SE24,1
3680,181,W10,W10,W10,1
3681,181,W11,W11,W11,1
3682,181,W12,W12,W12,1
3683,181,SE7,SE7,SE7,1
3684,181,SE8,SE8,SE8,1
3685,181,SE21,SE21,SE21,1
3686,181,SE22,SE22,SE22,1
3687,181,SE24,SE24,SE24,1
3688,182,W11,W11,W11,1
3689,182,W12,W12,W12,1
3690,182,SE7,SE7,SE7,1
3691,182,SE8,SE8,SE8,1
3692,182,SE21,SE21,SE21,1
3693,182,SE22,SE22,SE22,1
3694,182,SE24,SE24,SE24,1
3695,183,W12,W12,W12,1
3696,183,SE7,SE7,SE7,1
3697,183,SE8,SE8,SE8,1
3698,183,SE21,SE21,SE21,1
3699,183,SE22,SE22,SE22,1
3700,183,SE24,SE24,SE24,1
3701,184,SE7,SE7,SE7,1
3702,184,SE8,SE8,SE8,1
3703,184,SE21,SE21,SE21,1
3704,184,SE22,SE22,SE22,1
3705,184,SE24,SE24,SE24,1
3706,185,SE8,SE8,SE8,1
3707,185,SE21,SE21,SE21,1
3708,185,SE22,SE22,SE22,1
3709,185,SE24,SE24,SE24,1
3710,186,SE21,SE21,SE21,1
3711,186,SE22,SE22,SE22,1
3712,186,SE24,SE24,SE24,1
3713,187,SE22,SE22,SE22,1
3714,187,SE24,SE24,SE24,1
3715,188,SE24,SE24,SE24,1
3716,189,SE27,SE27,SE27,1
3717,189,SE28,SE28,SE28,1
3718,190,SE28,SE28,SE28,1
3719,191,NW4,NW4,NW4,1
3720,191,NW7,NW7,NW7,1
3721,191,NW9,NW9,NW9,1
3722,191,NW10,NW10,NW10,1
3723,191,NW11,NW11,NW11,1
3724,191,SS12,SS12,SS12,1
3725,191,SS13,SS13,SS13,1
3726,192,NW7,NW7,NW7,1
3727,192,NW9,NW9,NW9,1
3728,192,NW10,NW10,NW10,1
3729,192,NW11,NW11,NW11,1
3730,192,SS12,SS12,SS12,1
3731,192,SS13,SS13,SS13,1
3732,193,NW9,NW9,NW9,1
3733,193,NW10,NW10,NW10,1
3734,193,NW11,NW11,NW11,1
3735,193,SS12,SS12,SS12,1
3736,193,SS13,SS13,SS13,1
3737,194,NW10,NW10,NW10,1
3738,194,NW11,NW11,NW11,1
3739,194,SS12,SS12,SS12,1
3740,194,SS13,SS13,SS13,1
3741,195,NW11,NW11,NW11,1
3742,195,SS12,SS12,SS12,1
3743,195,SS13,SS13,SS13,1
3744,196,SS12,SS12,SS12,1
3745,196,SS13,SS13,SS13,1
3746,197,SS13,SS13,SS13,1
